interaction_id,customer_id,interaction_date,channel,resolution_status,agent_id,interaction_duration_minutes,follow_up_required
INT_001514,CUST_0682,2025-08-31 21:17:07.851566,Chat,Resolved,AGENT_05,12.210246811964568,True
INT_001515,CUST_0462,2025-01-15 21:17:07.851566,Email,Resolved,AGENT_03,25.76046660884401,False
INT_001516,CUST_0107,2024-11-23 21:17:07.851566,Email,Resolved,AGENT_07,8.655545666896504,True
INT_001517,CUST_0062,2025-01-17 21:17:07.851566,Email,Resolved,AGENT_15,23.98809569702343,False
INT_001518,CUST_0944,2025-10-14 21:17:07.851566,Chat,Resolved,AGENT_17,16.718559082511042,False
INT_001519,CUST_0120,2025-06-24 21:17:07.851566,Email,Resolved,AGENT_01,25.24697458732782,False
INT_001520,CUST_0740,2025-04-20 21:17:07.851566,Phone,Resolved,AGENT_06,1.4689459654326824,False
INT_001521,CUST_0436,2025-04-24 21:17:07.851566,Chat,Resolved,AGENT_15,8.776157370829527,False
INT_001522,CUST_0624,2025-03-25 21:17:07.851566,Phone,Resolved,AGENT_18,18.100546053616565,False
INT_001523,CUST_0739,2024-11-26 21:17:07.851566,Chat,Resolved,AGENT_03,14.969730319245956,False
INT_001524,CUST_0998,2025-09-23 21:17:07.851566,Chat,Resolved,AGENT_13,15.098768719276865,False
INT_001525,CUST_0196,2025-09-14 21:17:07.851566,Email,Escalated,AGENT_11,39.33491676842487,False
INT_001526,CUST_0582,2025-02-03 21:17:07.851566,Email,Resolved,AGENT_10,1.5560486438844194,False
INT_001527,CUST_0663,2025-04-24 21:17:07.851566,Email,Resolved,AGENT_08,0.2859209733314429,True
INT_001528,CUST_0380,2025-05-15 21:17:07.851566,Chat,Resolved,AGENT_13,27.587010385083005,False
INT_001529,CUST_0412,2025-05-24 21:17:07.851566,Chat,Resolved,AGENT_05,3.3355481166396492,False
INT_001530,CUST_0744,2024-12-05 21:17:07.851566,Chat,Resolved,AGENT_15,24.690903755718228,False
INT_001531,CUST_0550,2025-07-26 21:17:07.851566,Phone,Resolved,AGENT_20,9.070281245243068,False
INT_001532,CUST_0259,2025-01-24 21:17:07.851566,Chat,Escalated,AGENT_19,5.274047225678743,False
INT_001533,CUST_0320,2025-10-03 21:17:07.851566,Email,Resolved,AGENT_07,16.346474678564658,False
INT_001534,CUST_0869,2025-08-22 21:17:07.851566,Email,Resolved,AGENT_17,0.36003180522679773,True
INT_001535,CUST_0349,2025-09-09 21:17:07.851566,Phone,Escalated,AGENT_16,28.09304744573636,False
INT_001536,CUST_0462,2025-10-13 21:17:07.851566,Phone,Resolved,AGENT_04,23.787035670216724,False
INT_001537,CUST_0255,2025-01-13 21:17:07.851566,Chat,Resolved,AGENT_05,31.277915247999154,False
INT_001538,CUST_0304,2025-09-11 21:17:07.851566,Chat,Resolved,AGENT_08,0.9934526694022363,True
INT_001539,CUST_0384,2025-01-08 21:17:07.851566,Chat,Escalated,AGENT_07,6.493067223713821,False
INT_001540,CUST_0294,2025-07-13 21:17:07.851566,Chat,Resolved,AGENT_20,13.825911109804665,False
INT_001541,CUST_0831,2024-11-14 21:17:07.851566,Phone,Resolved,AGENT_20,3.529398196343681,False
INT_001542,CUST_0834,2025-10-12 21:17:07.851566,Chat,Resolved,AGENT_17,56.826559751689196,False
INT_001543,CUST_0306,2025-05-28 21:17:07.851566,Phone,Resolved,AGENT_15,21.772691433658725,False
INT_001544,CUST_0285,2025-06-11 21:17:07.851566,Email,Resolved,AGENT_06,5.5790255091740875,False
INT_001545,CUST_0644,2025-08-22 21:17:07.851566,Chat,Escalated,AGENT_03,0.9009833583888653,False
INT_001546,CUST_0612,2025-06-10 21:17:07.851566,Email,Resolved,AGENT_19,1.7882236063496104,False
INT_001547,CUST_0895,2025-08-23 21:17:07.851566,Email,Resolved,AGENT_09,27.0714082814229,True
INT_001548,CUST_0776,2025-02-09 21:17:07.851566,Chat,Resolved,AGENT_19,11.867338468485764,False
INT_001549,CUST_0536,2025-02-07 21:17:07.851566,Email,Escalated,AGENT_02,24.566081436027556,False
INT_001550,CUST_0096,2025-04-24 21:17:07.851566,Chat,Escalated,AGENT_08,31.028571258175322,True
INT_001551,CUST_0282,2025-09-04 21:17:07.851566,Chat,Escalated,AGENT_13,5.306896392572332,True
INT_001552,CUST_0155,2025-06-02 21:17:07.851566,Chat,Resolved,AGENT_07,31.384633847673747,False
INT_001553,CUST_0067,2025-06-01 21:17:07.851566,Email,Resolved,AGENT_05,19.078131811639544,True
INT_001554,CUST_0248,2025-03-17 21:17:07.851566,Email,Resolved,AGENT_17,2.0723330897059764,False
INT_001555,CUST_0723,2025-01-31 21:17:07.851566,Email,Resolved,AGENT_17,5.612293610749428,True
INT_001556,CUST_0350,2025-06-13 21:17:07.851566,Email,Resolved,AGENT_06,1.3630388116955194,False
INT_001557,CUST_0020,2025-08-29 21:17:07.851566,Email,Resolved,AGENT_13,13.676357070204126,False
INT_001558,CUST_0358,2025-06-05 21:17:07.851566,Chat,Escalated,AGENT_07,14.36029762441937,False
INT_001559,CUST_0269,2025-09-22 21:17:07.851566,Chat,Resolved,AGENT_16,8.49497881614037,False
INT_001560,CUST_0722,2025-08-21 21:17:07.851566,Chat,Pending,AGENT_16,5.272072087212116,False
INT_001561,CUST_0304,2025-02-07 21:17:07.851566,Email,Resolved,AGENT_14,7.3118258743088305,False
INT_001562,CUST_0944,2025-01-11 21:17:07.851566,Phone,Resolved,AGENT_12,52.887809434061836,False
INT_001563,CUST_0181,2025-10-03 21:17:07.851566,Email,Resolved,AGENT_08,4.990546514744002,False
INT_001564,CUST_0120,2025-02-06 21:17:07.851566,Email,Resolved,AGENT_17,69.34358851729291,True
INT_001565,CUST_0474,2025-09-11 21:17:07.851566,Chat,Resolved,AGENT_04,4.489879362250195,False
INT_001566,CUST_0301,2025-10-13 21:17:07.851566,Email,Escalated,AGENT_16,9.383318427000178,False
INT_001567,CUST_0446,2025-03-01 21:17:07.851566,Chat,Resolved,AGENT_07,31.835457764978393,False
INT_001568,CUST_0301,2025-04-25 21:17:07.851566,Chat,Resolved,AGENT_09,24.469144102898017,False
INT_001569,CUST_0343,2025-02-21 21:17:07.851566,Email,Resolved,AGENT_08,15.227751723218914,False
INT_001570,CUST_0239,2025-08-09 21:17:07.851566,Email,Escalated,AGENT_05,13.152078091852196,False
INT_001571,CUST_0619,2024-12-26 21:17:07.851566,Chat,Resolved,AGENT_18,45.09718960739246,False
INT_001572,CUST_0209,2025-05-05 21:17:07.851566,Phone,Resolved,AGENT_14,14.085681682123143,False
INT_001573,CUST_0869,2024-12-21 21:17:07.851566,Chat,Resolved,AGENT_18,17.97062907571638,False
INT_001574,CUST_0971,2025-07-25 21:17:07.851566,Chat,Resolved,AGENT_17,3.6779165611658295,False
INT_001575,CUST_0781,2025-08-31 21:17:07.851566,Phone,Resolved,AGENT_13,33.221928369323514,True
INT_001576,CUST_0357,2024-12-08 21:17:07.851566,Phone,Resolved,AGENT_20,6.7679068957471165,False
INT_001577,CUST_0944,2025-01-01 21:17:07.851566,Chat,Resolved,AGENT_09,0.515597975207909,False
INT_001578,CUST_0979,2025-05-06 21:17:07.851566,Email,Resolved,AGENT_12,2.604416645333167,True
INT_001579,CUST_0389,2025-03-16 21:17:07.851566,Chat,Resolved,AGENT_12,46.33341074395532,True
INT_001580,CUST_0963,2025-05-24 21:17:07.851566,Email,Escalated,AGENT_05,26.293359534719823,True
INT_001581,CUST_0094,2025-07-03 21:17:07.851566,Chat,Resolved,AGENT_15,27.367082772797914,False
INT_001582,CUST_0268,2025-05-21 21:17:07.851566,Chat,Resolved,AGENT_01,8.676145292748863,False
INT_001583,CUST_0193,2025-04-13 21:17:07.851566,Email,Escalated,AGENT_02,3.4684908169203568,False
INT_001584,CUST_0502,2025-05-20 21:17:07.851566,Chat,Resolved,AGENT_10,2.555551720269852,False
INT_001585,CUST_0464,2025-06-05 21:17:07.851566,Email,Resolved,AGENT_13,43.17961261045095,False
INT_001586,CUST_0600,2025-09-20 21:17:07.851566,Chat,Resolved,AGENT_08,16.17344309513994,False
INT_001587,CUST_0262,2025-01-16 21:17:07.851566,Email,Resolved,AGENT_14,36.932829690678005,True
INT_001588,CUST_0906,2025-07-02 21:17:07.851566,Email,Resolved,AGENT_07,23.26335550592794,False
INT_001589,CUST_0999,2025-08-17 21:17:07.851566,Email,Escalated,AGENT_04,10.203736276405134,False
INT_001590,CUST_0008,2025-09-02 21:17:07.851566,Email,Escalated,AGENT_11,53.5928966251046,False
INT_001591,CUST_0357,2025-08-16 21:17:07.851566,Email,Resolved,AGENT_07,8.250658646541817,False
INT_001592,CUST_0115,2025-04-24 21:17:07.851566,Phone,Resolved,AGENT_03,24.365707567660486,False
INT_001593,CUST_0337,2024-11-27 21:17:07.851566,Email,Resolved,AGENT_05,17.489267116664067,False
INT_001594,CUST_0557,2025-07-22 21:17:07.867905,Email,Escalated,AGENT_06,0.2804745834722719,False
INT_001595,CUST_0178,2025-01-10 21:17:07.867905,Email,Resolved,AGENT_02,2.1262494199463084,False
INT_001596,CUST_0149,2025-09-12 21:17:07.867905,Chat,Resolved,AGENT_05,5.081058995762935,True
INT_001597,CUST_0494,2025-04-24 21:17:07.868414,Email,Resolved,AGENT_15,43.491998480232205,True
INT_001598,CUST_0451,2024-11-29 21:17:07.868414,Email,Resolved,AGENT_04,4.568359523840201,True
INT_001599,CUST_0982,2025-03-25 21:17:07.868414,Email,Resolved,AGENT_01,18.374499537484198,False
INT_001600,CUST_0851,2025-07-26 21:17:07.868414,Email,Resolved,AGENT_04,13.011359281137446,False
INT_001601,CUST_0414,2025-01-07 21:17:07.868414,Chat,Resolved,AGENT_13,0.36401304763434705,False
INT_001602,CUST_0276,2025-10-04 21:17:07.868414,Phone,Resolved,AGENT_14,4.444668299538487,True
INT_001603,CUST_0920,2025-02-18 21:17:07.868414,Email,Resolved,AGENT_15,28.115783306656343,False
INT_001604,CUST_0003,2025-04-21 21:17:07.868414,Email,Resolved,AGENT_11,7.683530145638725,False
INT_001605,CUST_0391,2025-06-23 21:17:07.868414,Chat,Escalated,AGENT_14,2.8421705837578353,True
INT_001606,CUST_0238,2025-10-07 21:17:07.868414,Chat,Resolved,AGENT_09,15.647805753899398,False
INT_001607,CUST_0698,2025-04-22 21:17:07.868414,Chat,Resolved,AGENT_04,1.146434711313392,False
INT_001608,CUST_0300,2025-10-03 21:17:07.868414,Email,Resolved,AGENT_16,19.973422174005552,True
INT_001609,CUST_0378,2025-02-07 21:17:07.868414,Phone,Resolved,AGENT_06,2.104047822257817,False
INT_001610,CUST_0075,2025-10-14 21:17:07.868414,Phone,Resolved,AGENT_05,20.571375553376768,False
INT_001611,CUST_0215,2025-04-29 21:17:07.868414,Email,Resolved,AGENT_08,8.305719827601038,False
INT_001612,CUST_0735,2025-03-14 21:17:07.868414,Phone,Resolved,AGENT_14,5.49642711111653,True
INT_001613,CUST_0199,2024-11-19 21:17:07.868414,Email,Resolved,AGENT_03,22.68306526598675,False
INT_001614,CUST_0870,2025-03-27 21:17:07.868414,Email,Resolved,AGENT_17,3.298552098062648,False
INT_001615,CUST_0201,2025-08-19 21:17:07.868414,Email,Pending,AGENT_09,19.76855983077609,False
INT_001616,CUST_0520,2025-04-17 21:17:07.868414,Email,Resolved,AGENT_07,2.9845189280525664,False
INT_001617,CUST_0107,2024-12-31 21:17:07.868414,Email,Resolved,AGENT_19,11.434079566793386,False
INT_001618,CUST_0398,2025-07-06 21:17:07.868414,Email,Resolved,AGENT_04,6.817723852924135,False
INT_001619,CUST_0826,2025-06-30 21:17:07.868414,Email,Resolved,AGENT_09,1.4015871896843923,False
INT_001620,CUST_0800,2025-02-02 21:17:07.868414,Email,Resolved,AGENT_13,13.176850973540436,True
INT_001621,CUST_0265,2025-09-17 21:17:07.868414,Chat,Escalated,AGENT_05,8.035378711393099,False
INT_001622,CUST_0846,2025-03-30 21:17:07.868414,Email,Resolved,AGENT_14,5.465276753061705,False
INT_001623,CUST_0995,2025-06-04 21:17:07.868414,Chat,Pending,AGENT_11,4.507503095894239,False
INT_001624,CUST_0722,2025-08-06 21:17:07.868414,Email,Resolved,AGENT_05,17.900217445368824,False
INT_001625,CUST_0579,2025-07-19 21:17:07.868414,Email,Resolved,AGENT_10,29.801576538925108,False
INT_001626,CUST_0403,2025-05-13 21:17:07.868414,Chat,Resolved,AGENT_12,7.6126279088763615,False
INT_001627,CUST_0898,2025-08-22 21:17:07.868414,Email,Resolved,AGENT_05,81.11009731833155,True
INT_001628,CUST_0750,2025-01-21 21:17:07.868414,Phone,Resolved,AGENT_16,29.383483136381486,False
INT_001629,CUST_0948,2025-07-03 21:17:07.868414,Chat,Resolved,AGENT_01,25.327734465100388,True
INT_001630,CUST_0695,2025-02-16 21:17:07.868414,Email,Resolved,AGENT_09,54.12021808290898,True
INT_001631,CUST_0071,2025-09-01 21:17:07.868414,Phone,Resolved,AGENT_14,9.904725019108888,False
INT_001632,CUST_0631,2024-10-25 21:17:07.868414,Email,Resolved,AGENT_06,24.599732982172007,False
INT_001633,CUST_0489,2025-09-10 21:17:07.868414,Chat,Resolved,AGENT_13,5.097796886822634,False
INT_001634,CUST_0954,2025-09-29 21:17:07.868414,Chat,Resolved,AGENT_02,4.549547865163227,False
INT_001635,CUST_0732,2025-01-01 21:17:07.868414,Chat,Resolved,AGENT_08,12.51207713994837,False
INT_001636,CUST_0325,2024-12-25 21:17:07.868414,Chat,Resolved,AGENT_20,2.9838537310507767,False
INT_001637,CUST_0304,2025-08-17 21:17:07.868414,Email,Pending,AGENT_18,19.618162882246008,True
INT_001638,CUST_0954,2025-03-10 21:17:07.868414,Chat,Escalated,AGENT_13,20.364479959111826,False
INT_001639,CUST_0462,2024-12-14 21:17:07.868414,Chat,Escalated,AGENT_06,49.65018584068466,False
INT_001640,CUST_0372,2025-05-26 21:17:07.868414,Chat,Resolved,AGENT_17,2.0480073380777726,False
INT_001641,CUST_0670,2025-02-10 21:17:07.868414,Email,Resolved,AGENT_12,3.574387995386798,True
INT_001642,CUST_0370,2024-12-17 21:17:07.868414,Email,Escalated,AGENT_08,11.068249578720904,False
INT_001643,CUST_0859,2025-03-04 21:17:07.868414,Chat,Resolved,AGENT_01,27.04800619529609,False
INT_001644,CUST_0620,2025-05-09 21:17:07.868414,Email,Resolved,AGENT_15,23.191884588328463,False
INT_001645,CUST_0080,2025-09-08 21:17:07.868414,Phone,Resolved,AGENT_12,0.8310780040448983,True
INT_001646,CUST_0116,2025-01-21 21:17:07.868414,Email,Resolved,AGENT_04,4.716471166602212,False
INT_001647,CUST_0386,2025-02-10 21:17:07.868414,Chat,Resolved,AGENT_15,6.5448461160306195,False
INT_001648,CUST_0376,2025-03-19 21:17:07.868414,Email,Resolved,AGENT_05,23.532803258261204,False
INT_001649,CUST_0338,2025-06-05 21:17:07.868414,Phone,Resolved,AGENT_13,13.7338275940196,True
INT_001650,CUST_0942,2024-11-26 21:17:07.868414,Email,Resolved,AGENT_02,40.43258861170433,False
INT_001651,CUST_0199,2024-10-28 21:17:07.868414,Chat,Escalated,AGENT_19,6.552146398085889,False
INT_001652,CUST_0348,2025-04-18 21:17:07.868414,Phone,Escalated,AGENT_16,3.7269102401852585,False
INT_001653,CUST_0559,2025-02-03 21:17:07.868414,Email,Resolved,AGENT_03,5.898593076996153,False
INT_001654,CUST_0029,2025-01-17 21:17:07.868414,Phone,Escalated,AGENT_18,8.576307384597254,False
INT_001655,CUST_0295,2025-04-17 21:17:07.868414,Chat,Resolved,AGENT_16,14.019366709628963,False
INT_001656,CUST_0159,2024-11-22 21:17:07.868414,Phone,Resolved,AGENT_04,21.374690184371264,False
INT_001657,CUST_0132,2024-12-19 21:17:07.868414,Email,Resolved,AGENT_11,8.08926680996629,False
INT_001658,CUST_0245,2025-09-26 21:17:07.868414,Phone,Resolved,AGENT_08,41.31461995640766,False
INT_001659,CUST_0887,2024-12-31 21:17:07.868414,Email,Resolved,AGENT_13,33.49531731154093,False
INT_001660,CUST_0406,2025-02-18 21:17:07.868414,Phone,Resolved,AGENT_01,48.05236707110745,False
INT_001661,CUST_0581,2025-07-12 21:17:07.868414,Chat,Escalated,AGENT_06,38.25716654356949,True
INT_001662,CUST_0579,2025-04-26 21:17:07.868414,Chat,Resolved,AGENT_14,3.962098899946818,True
INT_001663,CUST_0732,2024-12-14 21:17:07.868414,Phone,Escalated,AGENT_20,18.03683302769443,False
INT_001664,CUST_0276,2025-05-18 21:17:07.868414,Email,Resolved,AGENT_16,25.822328303210497,False
INT_001665,CUST_0389,2024-11-06 21:17:07.868414,Chat,Resolved,AGENT_18,3.9197198328161744,True
INT_001666,CUST_0653,2025-01-18 21:17:07.868414,Chat,Resolved,AGENT_02,34.51738393412365,False
INT_001667,CUST_0429,2025-05-05 21:17:07.868414,Email,Resolved,AGENT_04,61.06960901122989,False
INT_001668,CUST_0740,2025-05-08 21:17:07.868414,Chat,Resolved,AGENT_01,35.92445871132428,True
INT_001669,CUST_0828,2025-09-23 21:17:07.868414,Chat,Resolved,AGENT_14,0.2558162491563491,False
INT_001670,CUST_0276,2025-03-23 21:17:07.868414,Email,Resolved,AGENT_12,28.16094035036281,False
INT_001671,CUST_0097,2025-04-09 21:17:07.868414,Chat,Resolved,AGENT_17,4.695640233852202,False
INT_001672,CUST_0535,2025-07-11 21:17:07.868414,Chat,Resolved,AGENT_20,3.7770740760009263,False
INT_001673,CUST_0105,2025-05-07 21:17:07.868414,Email,Resolved,AGENT_17,12.18073194335486,False
INT_001674,CUST_0015,2025-06-18 21:17:07.868414,Email,Resolved,AGENT_18,20.615990790957724,False
INT_001675,CUST_0277,2025-09-20 21:17:07.868414,Phone,Resolved,AGENT_11,1.136513297790538,False
INT_001676,CUST_0184,2025-04-06 21:17:07.868414,Phone,Resolved,AGENT_07,3.361536333122598,True
INT_001677,CUST_0375,2024-10-26 21:17:07.868414,Email,Resolved,AGENT_20,17.02833983627422,True
INT_001678,CUST_0519,2024-11-18 21:17:07.868414,Chat,Escalated,AGENT_12,6.934054172950442,True
INT_001679,CUST_0928,2025-04-22 21:17:07.868414,Chat,Escalated,AGENT_04,9.816225755566574,True
INT_001680,CUST_0053,2024-12-27 21:17:07.868414,Chat,Resolved,AGENT_16,3.9032725060141686,False
INT_001681,CUST_0401,2025-03-30 21:17:07.868414,Phone,Resolved,AGENT_07,26.40910561172803,False
INT_001682,CUST_0790,2025-02-11 21:17:07.868414,Email,Resolved,AGENT_01,8.844723391237153,False
INT_001683,CUST_0025,2025-02-03 21:17:07.868414,Email,Resolved,AGENT_06,8.285037949747753,False
INT_001684,CUST_0527,2025-04-22 21:17:07.868414,Chat,Resolved,AGENT_06,19.506889016971606,False
INT_001685,CUST_0039,2024-10-18 21:17:07.868414,Email,Escalated,AGENT_07,10.24184571990922,False
INT_001686,CUST_0036,2024-12-01 21:17:07.868414,Email,Resolved,AGENT_18,0.32828483900594074,False
INT_001687,CUST_0754,2025-10-09 21:17:07.868414,Email,Resolved,AGENT_20,18.95767084532403,False
INT_001688,CUST_0787,2025-09-24 21:17:07.868414,Email,Resolved,AGENT_03,3.5700376745314366,False
INT_001689,CUST_0112,2025-02-15 21:17:07.868414,Email,Resolved,AGENT_07,19.548768770684656,False
INT_001690,CUST_0436,2025-08-29 21:17:07.868414,Email,Resolved,AGENT_02,33.2222886268371,False
INT_001691,CUST_0157,2024-12-27 21:17:07.868414,Chat,Resolved,AGENT_18,5.170723767552849,False
INT_001692,CUST_0357,2025-04-27 21:17:07.868414,Phone,Resolved,AGENT_02,18.40301885097915,False
INT_001693,CUST_0833,2025-07-01 21:17:07.868414,Email,Resolved,AGENT_08,29.546595333593576,False
INT_001694,CUST_0902,2024-12-20 21:17:07.868414,Email,Resolved,AGENT_01,0.2559921782269715,False
INT_001695,CUST_0618,2024-12-21 21:17:07.868414,Email,Resolved,AGENT_09,2.6166241778099915,False
INT_001696,CUST_0013,2024-12-24 21:17:07.868414,Email,Resolved,AGENT_01,39.084292834160415,False
INT_001697,CUST_0354,2024-12-05 21:17:07.868414,Chat,Resolved,AGENT_14,30.998965397061543,True
INT_001698,CUST_0356,2025-10-04 21:17:07.868414,Chat,Resolved,AGENT_01,39.09760976621142,True
INT_001699,CUST_0236,2025-04-09 21:17:07.868414,Phone,Resolved,AGENT_12,9.004055525485327,False
INT_001700,CUST_0810,2024-11-12 21:17:07.868414,Phone,Resolved,AGENT_20,0.746784678128489,False
INT_001701,CUST_0502,2024-11-03 21:17:07.868414,Chat,Pending,AGENT_17,20.724227699980823,False
INT_001702,CUST_0929,2025-03-14 21:17:07.868414,Chat,Resolved,AGENT_20,14.478004173840734,True
INT_001703,CUST_0267,2025-06-05 21:17:07.868414,Phone,Resolved,AGENT_02,25.797971444020273,False
INT_001704,CUST_0401,2025-09-19 21:17:07.868414,Email,Resolved,AGENT_15,36.32632621596706,False
INT_001705,CUST_0963,2025-01-04 21:17:07.868414,Phone,Resolved,AGENT_14,0.05375938974860276,True
INT_001706,CUST_0351,2025-10-04 21:17:07.868414,Email,Pending,AGENT_09,36.57624584393136,True
INT_001707,CUST_0821,2025-09-07 21:17:07.868414,Chat,Resolved,AGENT_12,1.256217529596027,False
INT_001708,CUST_0845,2025-08-24 21:17:07.868414,Phone,Resolved,AGENT_16,0.4357359274798042,True
INT_001709,CUST_0359,2025-07-19 21:17:07.868414,Chat,Resolved,AGENT_15,12.002411957250088,False
INT_001710,CUST_0828,2025-05-29 21:17:07.868414,Email,Resolved,AGENT_15,2.3842397265663386,False
INT_001711,CUST_0014,2025-06-05 21:17:07.868414,Chat,Resolved,AGENT_06,20.177485207079872,False
INT_001712,CUST_0569,2025-05-06 21:17:07.868414,Phone,Resolved,AGENT_14,39.34657438106159,False
INT_001713,CUST_0066,2025-08-10 21:17:07.868414,Email,Resolved,AGENT_14,25.814807059093418,False
INT_001714,CUST_0643,2024-11-26 21:17:07.868414,Chat,Resolved,AGENT_06,2.556653033126523,False
INT_001715,CUST_0926,2025-06-19 21:17:07.868414,Email,Resolved,AGENT_01,0.032148215843275894,False
INT_001716,CUST_0441,2025-09-19 21:17:07.868414,Email,Resolved,AGENT_01,12.142911006973158,True
INT_001717,CUST_0620,2024-12-22 21:17:07.868414,Chat,Resolved,AGENT_04,25.231478778459202,False
INT_001718,CUST_0657,2024-12-30 21:17:07.868414,Chat,Resolved,AGENT_09,6.379649928341683,True
INT_001719,CUST_0368,2025-06-13 21:17:07.868414,Email,Resolved,AGENT_12,33.55703800151281,False
INT_001720,CUST_0201,2025-05-21 21:17:07.868414,Chat,Resolved,AGENT_10,6.075360876449486,False
INT_001721,CUST_1000,2025-05-18 21:17:07.868414,Chat,Resolved,AGENT_06,4.900787311931206,True
INT_001722,CUST_0955,2025-02-18 21:17:07.868414,Phone,Resolved,AGENT_11,14.13099798760995,True
INT_001723,CUST_0175,2025-09-27 21:17:07.868414,Phone,Resolved,AGENT_04,41.70637792038272,False
INT_001724,CUST_0898,2025-09-19 21:17:07.868414,Email,Resolved,AGENT_06,3.112952800776284,False
INT_001725,CUST_0228,2025-03-29 21:17:07.868414,Email,Resolved,AGENT_06,6.372264704450112,False
INT_001726,CUST_0871,2025-06-25 21:17:07.868414,Email,Resolved,AGENT_13,110.42668172384134,False
INT_001727,CUST_0669,2025-05-08 21:17:07.868414,Chat,Resolved,AGENT_07,8.510081108386236,True
INT_001728,CUST_0701,2025-06-17 21:17:07.868414,Chat,Escalated,AGENT_02,2.5088282504238975,False
INT_001729,CUST_0967,2025-06-19 21:17:07.868414,Phone,Resolved,AGENT_18,13.751185442107754,False
INT_001730,CUST_0423,2024-11-06 21:17:07.868414,Email,Resolved,AGENT_14,4.351042869172547,False
INT_001731,CUST_0937,2025-06-02 21:17:07.868414,Chat,Resolved,AGENT_05,54.762906347333576,False
INT_001732,CUST_0566,2025-01-31 21:17:07.868414,Email,Resolved,AGENT_01,1.634819795323767,True
INT_001733,CUST_0974,2025-08-28 21:17:07.868414,Chat,Escalated,AGENT_19,3.5047429907934697,False
INT_001734,CUST_0346,2025-07-28 21:17:07.868414,Email,Resolved,AGENT_16,6.587733237749719,False
INT_001735,CUST_0435,2025-10-10 21:17:07.868414,Chat,Resolved,AGENT_17,28.332585558110228,True
INT_001736,CUST_0682,2025-03-27 21:17:07.868414,Chat,Resolved,AGENT_10,0.3886771993295302,False
INT_001737,CUST_0656,2024-10-25 21:17:07.868414,Chat,Resolved,AGENT_02,13.378231748173832,False
INT_001738,CUST_0059,2025-06-26 21:17:07.868414,Email,Resolved,AGENT_09,5.741097767593648,False
INT_001739,CUST_0728,2025-02-26 21:17:07.868414,Phone,Resolved,AGENT_17,5.93965050933461,False
INT_001740,CUST_0167,2025-03-06 21:17:07.868414,Chat,Resolved,AGENT_12,29.63015127507444,False
INT_001741,CUST_0028,2024-12-25 21:17:07.868414,Chat,Pending,AGENT_04,8.491673905542056,False
INT_001742,CUST_0466,2025-07-10 21:17:07.868414,Chat,Resolved,AGENT_06,20.698504076812835,False
INT_001743,CUST_0655,2025-04-20 21:17:07.868414,Email,Resolved,AGENT_17,0.0476902043403073,False
INT_001744,CUST_0887,2024-12-05 21:17:07.868414,Email,Resolved,AGENT_20,2.8104975061880952,False
INT_001745,CUST_0314,2025-01-31 21:17:07.868414,Chat,Resolved,AGENT_09,5.275344533764935,True
INT_001746,CUST_0511,2024-12-03 21:17:07.884089,Email,Resolved,AGENT_04,10.696879763947548,True
INT_001747,CUST_0802,2025-01-01 21:17:07.884089,Email,Pending,AGENT_20,0.13306612973942789,True
INT_001748,CUST_0415,2024-12-27 21:17:07.884089,Chat,Pending,AGENT_20,28.48670321786968,False
INT_001749,CUST_0896,2025-01-12 21:17:07.884089,Chat,Resolved,AGENT_14,9.23865601999122,True
INT_001750,CUST_0484,2025-01-13 21:17:07.884089,Email,Resolved,AGENT_14,29.084361410138815,False
INT_001751,CUST_0543,2025-05-09 21:17:07.884089,Email,Escalated,AGENT_02,12.106032996930388,False
INT_001752,CUST_0938,2024-12-21 21:17:07.884089,Email,Escalated,AGENT_15,2.25409178859402,False
INT_001753,CUST_0179,2024-10-25 21:17:07.884089,Chat,Resolved,AGENT_06,0.2705278737648128,False
INT_001754,CUST_0286,2025-02-15 21:17:07.884089,Chat,Resolved,AGENT_08,3.229496406206462,False
INT_001755,CUST_0894,2025-04-07 21:17:07.884089,Phone,Resolved,AGENT_02,8.102475698926012,False
INT_001756,CUST_0822,2025-08-31 21:17:07.884089,Email,Resolved,AGENT_15,20.90741463964794,True
INT_001757,CUST_0613,2025-09-10 21:17:07.884089,Email,Resolved,AGENT_04,36.32651296716088,False
INT_001758,CUST_0419,2025-04-04 21:17:07.884089,Email,Resolved,AGENT_16,0.3609589516808136,False
INT_001759,CUST_0785,2024-11-09 21:17:07.884089,Chat,Resolved,AGENT_18,12.980908605372433,False
INT_001760,CUST_0463,2025-07-08 21:17:07.884089,Email,Resolved,AGENT_20,48.07444429222612,False
INT_001761,CUST_0667,2025-01-03 21:17:07.884089,Chat,Resolved,AGENT_01,8.159006609019718,False
INT_001762,CUST_0441,2025-05-26 21:17:07.884089,Chat,Resolved,AGENT_09,9.531340744274969,False
INT_001763,CUST_0827,2024-11-26 21:17:07.884089,Email,Resolved,AGENT_10,27.90953876325221,False
INT_001764,CUST_0357,2025-06-28 21:17:07.884089,Phone,Resolved,AGENT_10,4.816477359118229,False
INT_001765,CUST_0346,2025-10-07 21:17:07.884089,Chat,Resolved,AGENT_16,13.33537448444631,True
INT_001766,CUST_0688,2025-03-29 21:17:07.884089,Email,Resolved,AGENT_07,35.93489426983693,False
INT_001767,CUST_0861,2025-07-28 21:17:07.884089,Email,Resolved,AGENT_07,8.62044615138819,False
INT_001768,CUST_0300,2024-12-25 21:17:07.884089,Email,Resolved,AGENT_13,4.262351839913667,False
